ssd_count,transition,transition_label_cn,attribution_scope,before_policy,after_policy,metric,metric_label_cn,before_value,after_value,signed_change,change_unit,signed_relative_change_percent,positive_change_meaning
10,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,174.0,193.0,19.0,count,,退化（数量增加）
10,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,54157.1312,86291.48,32134.348799999992,us,,退化（超期增加）
10,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,75243.3392,103978.8272,28735.487999999998,us,,退化（超期增加）
10,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,20716.561750050063,24959.872340564878,4243.310590514815,us,20.482697088982736,退化（时间变长）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,78.29873375946352,83.21908241759225,4.920348658128731,pp,,改善
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,36.2564583718112,12.384199752172178,-23.87225861963902,pp,,改善
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,87.106332153855,98.91272454268872,11.806392388833714,pp,,改善
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,90.5878411221718,99.80656365523055,9.218722533058752,pp,,改善
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,369312.7914816906,336019.27857139404,-33293.51291029656,us,-9.014990457471644,退化（时间变长）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_ttft_us,P95 TTFT,764884.0645333334,679979.579651282,-84904.48488205136,us,-11.100307722302045,退化（时间变长）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_ttft_us,Max TTFT,844482.7391384615,761092.6847384616,-83390.0543999999,us,-9.874690213926002,退化（时间变长）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,late_gpu_layer_count,逾期 GPU layer 数,193.0,210.0,17.0,count,,退化（数量增加）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_delta_us,P95 预取超期量,86291.48,35441.85181538462,-50849.62818461537,us,,退化（超期增加）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,worst_delta_us,最坏预取超期量,103978.8272,42747.7232,-61231.104,us,,退化（超期增加）
10,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_actual_read_us,平均实际读取时间,24959.872340564878,21828.231998858213,-3131.640341706665,us,-12.546700155261256,退化（时间变长）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,83.21908241759225,86.90698843343036,3.6879060158381094,pp,,改善
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,12.384199752172178,23.145663105356697,10.761463353184519,pp,,改善
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,98.91272454268872,99.49948098858752,0.5867564458987999,pp,,改善
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,99.80656365523055,99.87885558802172,0.07229193279117396,pp,,改善
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,336019.27857139404,325211.1103743988,-10808.168196995219,us,-3.216532171292906,退化（时间变长）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,679979.579651282,683542.7525333334,3563.1728820513235,us,0.5240117480996483,退化（时间变长）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_ttft_us,Max TTFT,761092.6847384616,765490.3807384616,4397.695999999996,us,0.577813463219818,退化（时间变长）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,210.0,202.0,-8.0,count,,退化（数量增加）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,35441.85181538462,34109.4128,-1332.4390153846252,us,,退化（超期增加）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,42747.7232,49970.6352,7222.911999999997,us,,退化（超期增加）
10,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,21828.231998858213,29544.145075500757,7715.913076642544,us,35.348318989124486,退化（时间变长）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_gpu_utilization_percent,平均 GPU 利用率,86.90698843343036,86.90698843343036,0.0,pp,,改善
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,min_gpu_utilization_percent,最低 GPU 利用率,23.145663105356697,23.145663105356697,0.0,pp,,改善
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_gpu_utilization_percent,P95 GPU 利用率,99.49948098858752,99.49948098858752,0.0,pp,,改善
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_gpu_utilization_percent,最高 GPU 利用率,99.87885558802172,99.87885558802172,0.0,pp,,改善
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_ttft_us,平均 TTFT,325211.1103743988,325211.1103743988,0.0,us,0.0,退化（时间变长）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_ttft_us,P95 TTFT,683542.7525333334,683542.7525333334,0.0,us,0.0,退化（时间变长）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_ttft_us,Max TTFT,765490.3807384616,765490.3807384616,0.0,us,0.0,退化（时间变长）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,late_gpu_layer_count,逾期 GPU layer 数,202.0,202.0,0.0,count,,退化（数量增加）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_delta_us,P95 预取超期量,34109.4128,34109.4128,0.0,us,,退化（超期增加）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,49970.6352,49970.6352,0.0,us,,退化（超期增加）
10,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,29544.145075500757,29544.145075500757,0.0,us,0.0,退化（时间变长）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,78.56013152582986,86.90698843343036,8.346856907600497,pp,,改善
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,13.506367279512657,23.145663105356697,9.639295825844039,pp,,改善
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,94.54282126232759,99.49948098858752,4.956659726259929,pp,,改善
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,95.05873264202704,99.87885558802172,4.820122945994683,pp,,改善
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,353161.2092625799,325211.1103743988,-27950.09888818109,us,-7.914260727145668,退化（时间变长）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,710170.5157333334,683542.7525333334,-26627.763200000045,us,-3.7494886946276265,退化（时间变长）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,789946.1375384616,765490.3807384616,-24455.756799999974,us,-3.095876495605911,退化（时间变长）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,174.0,202.0,28.0,count,,退化（数量增加）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,54157.1312,34109.4128,-20047.718400000005,us,,退化（超期增加）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,75243.3392,49970.6352,-25272.704000000005,us,,退化（超期增加）
10,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,20716.561750050063,29544.145075500757,8827.583325450694,us,42.61123748215295,退化（时间变长）
